,user_txt,user_id
8594,infid,8594
8595,matrix,8595
8596,Phenyl,8596
8597,goggle-eyed_bear,8597
8598,factorx,8598
8599,uschxc,8599
8600,mnaser,8600
8601,justanothercoder,8601
8602,Rahmat,8602
8603,HeathenDan,8603
8604,na36heno,8604
8605,peter_,8605
8606,Shan1,8606
8607,c01100011,8607
8608,huibuuh,8608
8609,A[D]minS,8609
8610,Crembo,8610
8611,Braber01,8611
8612,ubuntuguy,8612
8613,prezident,8613
8614,housetier,8614
8615,Smirnov,8615
8616,yoann973,8616
8617,wdh,8617
8618,gir_,8618
8619,iceroot,8619
8620,medrakil,8620
8621,Hardtail75,8621
8622,Booh-,8622
8623,ubuntu-gnome,8623
8624,DP01,8624
8625,Netfeed,8625
8626,Tex_Nick,8626
8627,elie,8627
8628,winb,8628
8629,sir_quicken,8629
8630,catfox,8630
8631,JonathanMM,8631
8632,SpookyET,8632
8633,wayne87ae,8633
8634,Tanja,8634
8635,blAckEn3d,8635
8636,max82fr,8636
8637,PWizard,8637
8638,ali___,8638
8639,benague,8639
8640,_X-ray_,8640
8641,vooze,8641
8642,Roasted__,8642
8643,gregoria,8643
8644,nekohayo,8644
8645,lozada-sama,8645
8646,Zerga,8646
8647,dianne,8647
8648,Thialfihar,8648
8649,blue|palm,8649
8650,shaowhite,8650
8651,rexxx,8651
8652,snoopy,8652
8653,johnsmith,8653
8654,Wicked,8654
8655,antrix,8655
8656,nano-,8656
8657,DelphiWorld,8657
8658,Norwegian,8658
8659,alex________,8659
8660,michaelanhvu,8660
8661,augur_,8661
8662,gnomo,8662
8663,MarkJones,8663
8664,pyro1,8664
8665,vas,8665
8666,wakeupscreamin,8666
8667,ateves,8667
8668,ans-tor,8668
8669,lamppid,8669
8670,adnan,8670
8671,Rodri,8671
8672,aram,8672
8673,xukun,8673
8674,rian,8674
8675,johnn1,8675
8676,blackangelpr,8676
8677,paulfox,8677
8678,harris,8678
8679,insites,8679
8680,CreeLux,8680
8681,baffledbear,8681
8682,zwamkat,8682
8683,sere,8683
8684,blackduck3,8684
8685,damno,8685
8686,C|int,8686
8687,eMaX,8687
8688,mikebot,8688
8689,koheleth,8689
8690,bassem__,8690
8691,smee,8691
8692,hondje,8692
8693,iceroot_,8693
8694,baijum,8694
8695,crdlb,8695
8696,Hanyou,8696
8697,andu,8697
8698,Trixsey,8698
8699,VanessaE,8699
8700,jpastore,8700
8701,andre_,8701
8702,ircleuser,8702
8703,Solidad,8703
8704,ErfanBs,8704
8705,vinboy,8705
8706,^mNotIntelligent,8706
8707,afro,8707
8708,Waterbou,8708
8709,superb0wl_,8709
8710,Flare183,8710
8711,BingToNBo,8711
8712,testtest001,8712
8713,joshmc,8713
8714,thechitowncubs,8714
8715,van7hu,8715
8716,chaumurky,8716
8717,typhlosion,8717
8718,wieldy_BIOS,8718
8719,balistic2,8719
8720,pw-toxic,8720
8721,drasko,8721
8722,halgeir,8722
8723,Bollinger,8723
8724,jorn_,8724
8725,nwzqqwr,8725
8726,electrofreak,8726
8727,mohcine,8727
8728,mobi-sheep,8728
8729,CaliUbuntuguy,8729
8730,myke_,8730
8731,SolarisBoy,8731
8732,P_Kable,8732
8733,b0tz,8733
8734,hypermist,8734
8735,|Anthony|,8735
8736,softwork,8736
8737,pcy_,8737
8738,DIRK_,8738
8739,_RB_,8739
8740,J6Dof,8740
8741,thor,8741
8742,LinTux,8742
8743,smerz,8743
8744,antimon,8744
8745,jtheuer,8745
8746,rexy,8746
8747,afd_,8747
8748,NewbieJohn,8748
8749,Tch23,8749
8750,neopsyche,8750
8751,konfuzed,8751
8752,scoo,8752
8753,indrora,8753
8754,melon,8754
8755,alessio_,8755
8756,Novita,8756
8757,tritium,8757
8758,ChurcH_of_FoamY,8758
8759,rrichie,8759
8760,bliss_,8760
8761,soberon,8761
8762,Eco-Ego,8762
8763,jschall,8763
8764,oph3lia,8764
8765,rubbahdawg,8765
8766,OttScorp,8766
8767,|HSO|SadiQ,8767
8768,stormnboy,8768
8769,Coir,8769
8770,gregf_,8770
8771,ablest1980,8771
8772,GunArm,8772
8773,unravel,8773
8774,fasta,8774
8775,She153,8775
8776,HaRDaWaY,8776
8777,MrC_,8777
8778,gRAVIty2,8778
8779,mas01cr,8779
8780,redloff_,8780
8781,Colonel-Rosa,8781
8782,epssy,8782
8783,njsg,8783
8784,chaos_,8784
8785,DsXack,8785
8786,IdleOne,8786
8787,b100s,8787
8788,ztag100,8788
8789,NGC3982,8789
8790,steelbrain,8790
8791,cables,8791
8792,fly,8792
8793,onexused,8793
8794,b1tchass_n1gger,8794
8795,KrisWood,8795
8796,timing,8796
8797,jluc,8797
8798,MotherMGA,8798
8799,Nameeater,8799
8800,Guy1524_,8800
8801,Golo,8801
8802,kmaynard,8802
8803,bitterbug,8803
8804,stuentttet,8804
8805,DocTrolop,8805
8806,fahadsadah,8806
8807,Corvus,8807
8808,a-skibbedy-bap,8808
8809,Hancious,8809
8810,sacton3,8810
8811,JackC,8811
8812,RubenAlonzo,8812
8813,FloodBot4,8813
8814,slawek,8814
8815,anon,8815
8816,Nertskull,8816
8817,voraistos,8817
8818,Zasch,8818
8819,Q_Continuum,8819
8820,jblack,8820
8821,nagarjuna,8821
8822,lostmyshortcutpo,8822
8823,xpl0iter,8823
8824,mudd`Hossam,8824
8825,Syruss,8825
8826,jsestri2,8826
8827,Chilliwack,8827
8828,MindSpark,8828
8829,majnoon,8829
8830,stefodnb,8830
8831,jonah,8831
8832,Witeds,8832
8833,NIghtFire,8833
8834,Hotwired,8834
8835,Shaba1,8835
8836,kholdstayre,8836
8837,unimatrix,8837
8838,brian994,8838
8839,databuddy,8839
8840,alex-90g,8840
8841,RobNyc,8841
8842,Mustafa^^,8842
8843,sknh,8843
8844,tim1,8844
8845,neom,8845
8846,defend,8846
8847,twikesh,8847
8848,Guilty,8848
8849,Daekdroom,8849
8850,Vigo,8850
8851,Fred,8851
8852,Nostahl,8852
8853,heinrich,8853
8854,atlas95,8854
8855,tinman,8855
8856,tha_infamous,8856
8857,gauravsrf,8857
8858,huston,8858
8859,indieross,8859
8860,azazel91,8860
8861,salvador,8861
8862,Pennypacker,8862
8863,pylix,8863
8864,igorzolnikov,8864
8865,engammalsko,8865
8866,stopher,8866
8867,ADminS,8867
8868,DaveKong,8868
8869,Linforcer,8869
8870,zodium,8870
8871,Crys_Win,8871
8872,Lapos,8872
8873,bcvery,8873
8874,grodius,8874
8875,Ali_Baba,8875
8876,maxo,8876
8877,bennis,8877
8878,cchance,8878
8879,Freejack`,8879
8880,rfete,8880
8881,Jokka[Tux],8881
8882,Cojage,8882
8883,nsmnmj,8883
8884,foofoobar,8884
8885,Jazon,8885
8886,rom_,8886
8887,nystal,8887
8888,boozary,8888
8889,Itclanster,8889
8890,ASULutzy,8890
8891,drgreborn,8891
8892,someone303,8892
8893,jishjish,8893
8894,utente1,8894
8895,Morpheus34,8895
8896,ffub,8896
8897,themanwithnoface,8897
8898,kraut_,8898
8899,RamiKassab_,8899
8900,frederik_2,8900
8901,moppy,8901
8902,n2k,8902
8903,Mwa,8903
8904,ruien,8904
8905,baba_b00ie,8905
8906,keith_,8906
8907,mun_,8907
8908,klync,8908
8909,SoylentYellow,8909
8910,Bob___,8910
8911,lorddoskias1,8911
8912,bhavesh,8912
8913,agger,8913
8914,an0malist,8914
8915,Gwildor,8915
8916,corpse,8916
8917,ath_,8917
8918,happolati,8918
8919,convoi,8919
8920,MrGreen,8920
8921,L1nuxRules,8921
8922,regeya,8922
8923,storm_,8923
8924,coy_,8924
8925,pakonja,8925
8926,neon,8926
8927,shawn,8927
8928,TML,8928
8929,Om3Ddragon,8929
8930,mbucko,8930
8931,oppositescopez_,8931
8932,Namicod,8932
8933,luckyphuq,8933
8934,techvish81,8934
8935,infinitycircuit,8935
8936,pckopat,8936
8937,TheQ,8937
8938,panthar__,8938
8939,buzz-cp,8939
8940,ricky26,8940
8941,nwp_,8941
8942,superkuh,8942
8943,Moae,8943
8944,flopex,8944
8945,kulight,8945
8946,Firevenant,8946
8947,iMilad,8947
8948,nemo,8948
8949,Nicholas1,8949
8950,skora,8950
8951,crazyhorse_,8951
8952,slater1111,8952
8953,sharsa,8953
8954,wza,8954
8955,gent_first,8955
8956,netgrabber,8956
8957,anthony_,8957
8958,Jacta,8958
8959,kai,8959
8960,caminomaster,8960
8961,crazy,8961
8962,Jamie,8962
8963,debbie53,8963
8964,TCSZ,8964
8965,Bsims,8965
8966,Paddy_NI,8966
8967,ruxingz,8967
8968,Wirwing,8968
8969,jinja-sheep,8969
8970,burkmat,8970
8971,thyri,8971
8972,kraut,8972
8973,donvito|2,8973
8974,A-L-P-H-A,8974
8975,mario_,8975
8976,fedupwithwindows,8976
8977,galentanner,8977
8978,maaike,8978
8979,zach,8979
8980,Guest80666,8980
8981,schorem,8981
8982,hacked`,8982
8983,nonroot,8983
8984,gothran,8984
8985,buena_swerte,8985
8986,BabyDoll,8986
8987,peeps[lappy],8987
8988,drx,8988
8989,Xlaits,8989
8990,thx1138,8990
8991,zo1d,8991
8992,brown`,8992
8993,ttread,8993
8994,quaxsphinx,8994
8995,disse,8995
8996,Kimi,8996
8997,kayde,8997
8998,symmm,8998
8999,nick-nack,8999
9000,hailey,9000
9001,Talon_,9001
9002,meta-system,9002
9003,joeb3_,9003
9004,Milk_,9004
9005,joobie,9005
9006,hsr,9006
9007,lin_lin13,9007
9008,krom_,9008
9009,andrewfree,9009
9010,jinho,9010
9011,coolio,9011
9012,darkanyel,9012
9013,xeenan,9013
9014,NightKhaos,9014
9015,lesshaste_,9015
9016,Chetic,9016
9017,McDuffy,9017
9018,lostinc,9018
9019,qwe,9019
9020,yondie,9020
9021,andrivid,9021
9022,dimisdas,9022
9023,adamh,9023
9024,cge,9024
9025,avg_guy,9025
9026,flametai1,9026
9027,reaper,9027
9028,fa7ad,9028
9029,Vasa,9029
9030,psychuil,9030
9031,root__,9031
9032,Syria,9032
9033,TimS,9033
9034,Wzcocoon,9034
9035,remote,9035
9036,alloccer,9036
9037,karllen2,9037
9038,LiraNuna,9038
9039,christos`_,9039
9040,christo,9040
9041,EADG,9041
9042,baluba,9042
9043,CASSANO,9043
9044,brelod,9044
9045,rsilva,9045
9046,alias_bij,9046
9047,neoxed,9047
9048,hakon_,9048
9049,alien_in_rm_301,9049
9050,manixtate,9050
9051,zvacet,9051
9052,lvleph,9052
9053,FloodBot1,9053
9054,matias,9054
9055,Mersault,9055
9056,revanthbs,9056
9057,aryan_,9057
9058,`mOOse`,9058
9059,nusnet,9059
9060,mustangg,9060
9061,wezzer-,9061
9062,VioByte,9062
9063,x3medima17,9063
9064,duelboot,9064
9065,pelmen,9065
9066,zanus,9066
9067,mike,9067
9068,CircleofChaos,9068
9069,xsobex787,9069
9070,daddydoc,9070
9071,ademan,9071
9072,hadi,9072
9073,mangojambo,9073
9074,voip_,9074
9075,Snicksie,9075
9076,encKe`,9076
9077,nootrope,9077
9078,lozada-sama_,9078
9079,Metatron_,9079
9080,widdershins,9080
9081,vern,9081
9082,lupulo,9082
9083,Ints,9083
9084,hotbeefhero,9084
9085,dmsuperman_,9085
9086,hotti,9086
9087,nu__,9087
9088,patifa,9088
9089,io_,9089
9090,Twigman,9090
9091,hallstein,9091
9092,Perigee,9092
9093,wN,9093
9094,ardiunofan92,9094
9095,Yancho,9095
9096,glr,9096
9097,Jpan,9097
9098,rodent,9098
9099,jelajah,9099
9100,Antioch,9100
9101,tyraN|a,9101
9102,pvh_sa|wrk,9102
9103,stefg,9103
9104,suffice,9104
9105,hexagonSun_,9105
9106,see1,9106
9107,yellabs-r2,9107
9108,luka,9108
9109,anondawg,9109
9110,f0urtyfive,9110
9111,fusioncow,9111
9112,Synx_hm,9112
9113,justin22885,9113
9114,antihero,9114
9115,zoggnoff,9115
9116,sdf3,9116
9117,mkanyicy,9117
9118,orhs,9118
9119,gary[ubuntu],9119
9120,anacaona_,9120
9121,keithhhhhhhhh,9121
9122,leetsweden,9122
9123,kode54,9123
9124,nickthorley,9124
9125,mbalmer,9125
9126,lymeca,9126
9127,Itimad,9127
9128,aviar,9128
9129,RedPenguin,9129
9130,cp,9130
9131,tepas,9131
9132,thirdy,9132
9133,pbear,9133
9134,r4zz,9134
9135,jonaskoelker,9135
9136,thedash,9136
9137,servlsuser,9137
9138,DareDevil01,9138
9139,compwiz18,9139
9140,Avigrace,9140
9141,Zta,9141
9142,lawke,9142
9143,lastidiot,9143
9144,Epx998,9144
9145,Haffe,9145
9146,eswood,9146
9147,Abhijit,9147
9148,Stevie24,9148
9149,EeVeeTzA,9149
9150,slidinghorn,9150
9151,marshall,9151
9152,purplestar,9152
9153,furtat,9153
9154,shortn,9154
9155,Nakul,9155
9156,jetscreamer,9156
9157,tcstory,9157
9158,ambrose_,9158
9159,Flynsarmy,9159
9160,chiffa,9160
9161,WilliamHerry,9161
9162,Kozzy_,9162
9163,Shadow}},9163
9164,nickgrey147,9164
9165,dstyrk_,9165
9166,D3finition,9166
9167,ryan__,9167
9168,tau,9168
9169,_nano_,9169
9170,overclucker,9170
9171,auronandace,9171
9172,jsbach,9172
9173,UKMatt,9173
9174,SLruan,9174
9175,C_minus,9175
9176,Guest62796,9176
9177,nitrocks,9177
9178,IanLiu,9178
9179,patrick_,9179
9180,SleepyEye,9180
9181,Kilroo,9181
9182,Madpilot,9182
9183,n8w,9183
9184,Muelli,9184
9185,juboba,9185
9186,mjayk,9186
9187,agnostic,9187
9188,HentaiXP,9188
9189,Snakkah,9189
9190,DrFalken,9190
9191,xed2,9191
9192,lusepuster,9192
9193,captainjamie,9193
9194,leapy0yo,9194
9195,lindar,9195
9196,dougsko,9196
9197,Fodi69,9197
9198,Jouva,9198
9199,chiluk,9199
9200,DSteele,9200
9201,keanne,9201
9202,osmodivs_,9202
9203,Ademan,9203
9204,autoclesis,9204
9205,Finnish_,9205
9206,mcfarlane,9206
9207,MonsieurBon,9207
9208,dynacrylic,9208
9209,elkbuntu,9209
9210,todger,9210
9211,vbotka,9211
9212,threejane,9212
9213,Guest33132,9213
9214,maxagaz,9214
9215,swarm_,9215
9216,abdoo,9216
9217,rounder,9217
9218,da_bon_bon,9218
9219,sureshot,9219
9220,rushfan2,9220
9221,DaPenguin,9221
9222,Chriys,9222
9223,horrorxstory,9223
9224,racho,9224
9225,loadedanvils,9225
9226,gars28,9226
9227,isw,9227
9228,topramen,9228
9229,jasuus_,9229
9230,leo,9230
9231,randomguy,9231
9232,halo4,9232
9233,Artemis3,9233
9234,brian98,9234
9235,pfifo,9235
9236,EddieDaMan,9236
9237,arnducky_,9237
9238,operationhavok1,9238
9239,dixson,9239
9240,quittt,9240
9241,Siegel-,9241
9242,DocMAX,9242
9243,JoseeAntonioR,9243
9244,ish,9244
9245,kkathman,9245
9246,miranda_psi,9246
9247,morphix,9247
9248,Sorfrost,9248
9249,Dreco,9249
9250,eseom,9250
9251,WACD,9251
9252,nilson,9252
9253,waddedMeat,9253
9254,hhp21,9254
9255,id10t,9255
9256,FEARricepudding,9256
9257,aguitel,9257
9258,AThomsen,9258
9259,bernroth,9259
9260,neozen,9260
9261,Enissay,9261
9262,Ale88,9262
9263,darklordveynom,9263
9264,Shawn|i7-720QM,9264
9265,hard,9265
9266,stdouts,9266
9267,zi0r,9267
9268,koshari,9268
9269,vonsyd0w,9269
9270,puff,9270
9271,wad,9271
9272,Gune,9272
9273,billytwowilly,9273
9274,johnnybe1ak,9274
9275,silverlightning,9275
9276,kj092589,9276
9277,diego_,9277
9278,soilah,9278
9279,nearst,9279
9280,Guest83992,9280
9281,nemilar,9281
9282,knightautwell,9282
9283,usrmaquina,9283
9284,muelli,9284
9285,bodangly,9285
9286,aLd,9286
9287,Thalius,9287
9288,milind,9288
9289,atvdude01,9289
9290,bcnl,9290
9291,drees,9291
9292,AMD-Z,9292
9293,Two4,9293
9294,Finnish,9294
9295,SpacePuppy,9295
9296,jr200747,9296
9297,DarkPsy_,9297
9298,vilefridge,9298
9299,cromag,9299
9300,EREVAN,9300
9301,ciga,9301
9302,nomad77,9302
9303,kvio04,9303
9304,Thingymebob,9304
9305,pi1l,9305
9306,_raphael_,9306
9307,ProN00b,9307
9308,iGotRice,9308
9309,FliesLikeALap,9309
9310,achadwick,9310
9311,Okley,9311
9312,rsl,9312
9313,anthony_2409,9313
9314,MikeD412,9314
9315,zOap,9315
9316,styles,9316
9317,[segfault],9317
9318,dangermikeAFK,9318
9319,Fuzzy,9319
9320,Aklj,9320
9321,mashu,9321
9322,Hundred,9322
9323,rgevaert,9323
9324,petesy,9324
9325,Vp7_,9325
9326,Firefishe,9326
9327,lessless,9327
9328,YamakasY,9328
9329,abstrakt,9329
9330,mazemaster,9330
9331,ArmyMan007,9331
9332,rabbit,9332
9333,ramontayag,9333
9334,georgep,9334
9335,aimtrainer_,9335
9336,drewz1,9336
9337,OERIAS,9337
9338,shafox1,9338
9339,mahdi_ja,9339
9340,petronia,9340
9341,qwd,9341
9342,basilio,9342
9343,sam_,9343
9344,mitch_,9344
9345,PPCUser,9345
9346,selje,9346
9347,Tefad,9347
9348,Shadow_mil,9348
9349,taime1,9349
9350,johnnylittle,9350
9351,JohnH_,9351
9352,zYe,9352
9353,leenks,9353
9354,marcelo__,9354
9355,agsel,9355
9356,FloodBot3,9356
9357,MrDade,9357
9358,ashish,9358
9359,googie,9359
9360,Guest6589765,9360
9361,Pichu0102,9361
9362,admin_masu3701,9362
9363,raincode,9363
9364,russ5811,9364
9365,ketch,9365
9366,djleniuch,9366
9367,peyron,9367
9368,ajmitch,9368
9369,Rex_,9369
9370,Jupp,9370
9371,frenkel,9371
9372,hypodyne,9372
9373,pokkos,9373
9374,DaDiablo,9374
9375,Andeh,9375
9376,luca_,9376
9377,bloodytux,9377
9378,egor,9378
9379,Jerusalem420,9379
9380,tripppy,9380
9381,dacorr_,9381
9382,kbrosnan,9382
9383,newleaves_jason,9383
9384,Guest51937,9384
9385,JuNkPhreak|UnIx,9385
9386,Suit_Of_Sables,9386
9387,zjimbo,9387
9388,asea168,9388
9389,antonio_,9389
9390,xamox,9390
9391,_Bauer,9391
9392,coag,9392
9393,LinuxMonkey,9393
9394,vovk1988_home,9394
9395,Raproid,9395
9396,sjohnson,9396
9397,Patchak,9397
9398,Fuzz,9398
9399,FurryNemesis,9399
9400,jhb1608,9400
9401,sousousou,9401
9402,warpzone,9402
9403,judh,9403
9404,ghostknife,9404
9405,high-rez,9405
9406,Quest-Master,9406
9407,calijames,9407
9408,shite,9408
9409,balou_fr,9409
9410,Lord_Devi,9410
9411,evil_,9411
9412,XLV,9412
9413,penguin42,9413
9414,poi77,9414
9415,Pricey,9415
9416,Calinou,9416
9417,Konnektion,9417
9418,aet,9418
9419,alvanson,9419
9420,iarp,9420
9421,sk1pper,9421
9422,CJari,9422
9423,eduar,9423
9424,Shnookie,9424
9425,Italy,9425
9426,KE1HA,9426
9427,Guest93254,9427
9428,hammoommah,9428
9429,verdell,9429
9430,cdfs,9430
9431,marion,9431
9432,LukeLM,9432
9433,nathan,9433
9434,sgo11,9434
9435,sladen,9435
9436,ChaosBringer,9436
9437,zh19970205,9437
9438,FrEaKmAn_,9438
9439,MrEgg965,9439
9440,st_iron,9440
9441,elephanthunter,9441
9442,Nikie,9442
9443,Gabriel,9443
9444,NeXtDaY,9444
9445,doctorshim,9445
9446,PATRI,9446
9447,hades[nb],9447
9448,ziadingo,9448
9449,dr_willis,9449
9450,aardmark,9450
9451,plasmo,9451
9452,Jimmio,9452
9453,VictorCl2,9453
9454,nightsjammies,9454
9455,escott,9455
9456,ttuttle,9456
9457,Hedgie,9457
9458,fry_,9458
9459,gotamatw,9459
9460,interceptor,9460
9461,untitled,9461
9462,metalpres,9462
9463,Arasari,9463
9464,cuonglb,9464
9465,Chipzzz,9465
9466,brainacid,9466
9467,Peter_,9467
9468,Lurchy,9468
9469,nitish,9469
9470,navetz,9470
9471,Haohmaru,9471
9472,slackern,9472
9473,bazhang,9473
9474,gregL,9474
9475,Buttons840,9475
9476,Firetech,9476
9477,ZenDK,9477
9478,D00NGi4,9478
9479,FloatingGoat,9479
9480,shamil,9480
9481,dle,9481
9482,goldbond,9482
9483,rencrash,9483
9484,Finetundra,9484
9485,MajestiK,9485
9486,light94,9486
9487,Th4t,9487
9488,kingarmadillo,9488
9489,TheGame,9489
9490,Lierodeath,9490
9491,jleeperry,9491
9492,mrtimdog,9492
9493,MrPockets,9493
9494,totesmuhgoats,9494
9495,asiri,9495
9496,brianves,9496
9497,joe__,9497
9498,jvai,9498
9499,algor,9499
9500,mactimes,9500
9501,TJORVEN,9501
9502,graelin,9502
9503,robotdevil,9503
9504,Gpalco,9504
9505,PorkSoda,9505
9506,BoTB22323,9506
9507,arod,9507
9508,narkman,9508
9509,enrico,9509
9510,house,9510
9511,Sapote,9511
9512,money,9512
9513,zertyu,9513
9514,odin,9514
9515,scarter,9515
9516,kocis,9516
9517,HIGH-FREQ,9517
9518,Onburiiku,9518
9519,saransh,9519
9520,tarzeau,9520
9521,doug16k,9521
9522,cloud-nist,9522
9523,endy_,9523
9524,polysilicon,9524
9525,Arnaud__,9525
9526,chabicobi,9526
9527,makzu,9527
9528,axizor,9528
9529,shado`_,9529
9530,steph7,9530
9531,khoda`,9531
9532,Avt3kk,9532
9533,cloneG,9533
9534,Unknown53136,9534
9535,Bokeh,9535
9536,Hoosteen,9536
9537,skel,9537
9538,nukeu666,9538
9539,MarcGuay,9539
9540,bzwingzero,9540
9541,aceb747,9541
9542,synchrone,9542
9543,Cerealz,9543
9544,vicmen,9544
9545,shiftplusone,9545
9546,yofun,9546
9547,barikulkol,9547
9548,wawawawa,9548
9549,StormofBytes,9549
9550,Hikaru79,9550
9551,scary_one,9551
9552,sappel,9552
9553,trinimoses,9553
9554,cipherboy,9554
9555,afrokarlsson,9555
9556,Galatea2,9556
9557,QMario,9557
9558,user1,9558
9559,Redhammer_the_Ol,9559
9560,Ridpojken,9560
9561,jackson_,9561
9562,tehrealjared,9562
9563,DeadKings,9563
9564,a931bw,9564
9565,nacc_,9565
9566,A3n,9566
9567,viaSanctus_,9567
9568,Spee_Der,9568
9569,ChunkAhoy,9569
9570,thomas__,9570
9571,reportingsjr,9571
9572,Trashcan,9572
9573,diseaser,9573
9574,kaanmirza781,9574
9575,KMR01,9575
9576,elzoog,9576
9577,Guest55322,9577
9578,Snicers-Home,9578
9579,chakli,9579
9580,brianherman,9580
9581,abhay_,9581
9582,rj1,9582
9583,lufis,9583
9584,nanodrone,9584
9585,eee,9585
9586,hastu,9586
9587,nexousNET,9587
9588,fat,9588
9589,kriech0r,9589
9590,Usuario,9590
9591,comradeC,9591
9592,magistr,9592
9593,Sh3r1ff,9593
9594,knoppix__,9594
9595,Cop3rnic,9595
9596,Nevado,9596
9597,greyhill,9597
9598,EvolutionR,9598
9599,keithhhhh,9599
9600,forester,9600
9601,luddite,9601
9602,B_166-ER-X,9602
9603,awss,9603
9604,woodyjlw,9604
9605,Guest95319,9605
9606,DoctorMonocular,9606
9607,Mosx,9607
9608,Alvein,9608
9609,lenix_,9609
9610,buklau,9610
9611,ShadowX,9611
9612,MK,9612
9613,beeftray,9613
9614,brownie17,9614
9615,Dan_E,9615
9616,BluesKaj_,9616
9617,HumanPrototype,9617
9618,alnokta,9618
9619,Baubal,9619
9620,AgreSor,9620
9621,cptblood,9621
9622,dupin,9622
9623,Romeo123,9623
9624,alastor666,9624
9625,ste_,9625
9626,ferret_0567__,9626
9627,Tarek,9627
9628,Juv1228,9628
9629,ilrepo,9629
9630,secretbutter,9630
9631,ronin_,9631
9632,Bruha,9632
9633,Paddy_EIRE,9633
9634,geocst,9634
9635,jimi_c,9635
9636,newbuntu,9636
9637,sllik,9637
9638,xylon,9638
9639,Andrew250,9639
9640,Spontex,9640
9641,sdf2,9641
9642,decline,9642
9643,alig,9643
9644,meenfreem,9644
9645,monzie,9645
9646,jaggy,9646
9647,llareek,9647
9648,m013,9648
9649,Trihope,9649
9650,gypsymauro,9650
9651,RideSn,9651
9652,nandemonai,9652
9653,Tex-Twil,9653
9654,theD3viL,9654
9655,ita,9655
9656,marcagio,9656
9657,jmg,9657
9658,pteague,9658
9659,jack_^,9659
9660,albech,9660
9661,Hunt5,9661
9662,Thumpxr,9662
9663,tavelram,9663
9664,brian__,9664
9665,epifanio__,9665
9666,PhoenixByrd,9666
9667,gerarcone,9667
9668,NetCatty,9668
9669,Ben64,9669
9670,kahnoie,9670
9671,Dym1111,9671
9672,speedy__,9672
9673,idev,9673
9674,Chiggins,9674
9675,deprave,9675
9676,kkanto,9676
9677,rever,9677
9678,shutterbc,9678
9679,Exteris,9679
9680,tbocs,9680
9681,hornsby,9681
9682,Erlik,9682
9683,patryk49991,9683
9684,Jasonn,9684
9685,iLogical,9685
9686,rwp,9686
9687,goldfish_,9687
9688,Zok|,9688
9689,Crazyguy,9689
9690,mnk,9690
9691,sburwood1,9691
9692,linuxnoob011,9692
9693,distatica,9693
9694,acid,9694
9695,Gobbla,9695
9696,jiangfuqiao,9696
9697,raar,9697
9698,toptyg,9698
9699,raxip,9699
9700,Necrosan_,9700
9701,Dreyffusz,9701
9702,cptpotato,9702
9703,newhuis,9703
9704,Lugal,9704
9705,nea1,9705
9706,nu,9706
9707,pnunn,9707
9708,chvx,9708
9709,cgethycx,9709
9710,prakash-567,9710
9711,feysalus,9711
9712,StaticSilva,9712
9713,Kr0ntab,9713
9714,robmillion,9714
9715,sere_,9715
9716,Hacked2,9716
9717,ristra_,9717
9718,HowardTheDuck,9718
9719,tiefox,9719
9720,koroso,9720
9721,IKE,9721
9722,kendrick,9722
9723,gabrielmonnerat,9723
9724,luckyone,9724
9725,Sigike,9725
9726,Mekaari_,9726
9727,PeaceLover,9727
9728,Magicka,9728
9729,LineOf7s,9729
9730,Russus,9730
9731,BartHH,9731
9732,steven__,9732
9733,oliwer,9733
9734,binks,9734
9735,mornando,9735
9736,whileimhere,9736
9737,hex`,9737
9738,jamesfoster,9738
9739,Mossyfunk,9739
9740,carlosleon,9740
9741,seeds,9741
9742,jpoje,9742
9743,BWestOz,9743
9744,ct529,9744
9745,uw,9745
9746,westmi,9746
9747,hamed_shahien,9747
9748,maozhen,9748
9749,LestatV,9749
9750,rdz,9750
9751,fula,9751
9752,DingooDigitalUSA,9752
9753,ccmonster,9753
9754,woutersimons,9754
9755,dabaSlon,9755
9756,jair,9756
9757,wng-,9757
9758,david,9758
9759,Tedel,9759
9760,SpyderSnake,9760
9761,FunkyHeadGirl,9761
9762,linux_probe,9762
9763,`alz1,9763
9764,zoli,9764
9765,the_rick,9765
9766,bsdfox,9766
9767,reter,9767
9768,njan,9768
9769,mweiss,9769
9770,kermit_,9770
9771,Hannofcart,9771
9772,stodge,9772
9773,ph1rmw4r3,9773
9774,om26er,9774
9775,Staale-,9775
9776,Voyage,9776
9777,HairyDude,9777
9778,Niche,9778
9779,DasE1,9779
9780,benibadboy,9780
9781,skulltip,9781
9782,IMTheNachoMan,9782
9783,seaking,9783
9784,Hawkeye,9784
9785,puneet,9785
9786,techrush,9786
9787,HP_Vue,9787
9788,jh_,9788
9789,some1normal,9789
9790,Blizzerand,9790
9791,Attivism,9791
9792,bright4_chris,9792
9793,simtower,9793
9794,computerguy867,9794
9795,amanata,9795
9796,sweetsinse,9796
9797,ranma_1\2,9797
9798,aseveremercy,9798
9799,madduck,9799
9800,test__,9800
9801,alessandroalb,9801
9802,KarlosII,9802
9803,Sylphid|work,9803
9804,PCatinean-Ubuntu,9804
9805,pmjdebruijn,9805
9806,fsniper,9806
9807,JimQode,9807
9808,tdeverell,9808
9809,NET||abuse,9809
9810,embrik,9810
9811,soLucien,9811
9812,rymate1234,9812
9813,padge,9813
9814,crush_groove,9814
9815,roico,9815
